senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,total_charges,gender_F,gender_M,internet_service_DSL,internet_service_Fiber optic,internet_service_No,contract_Month-to-month,contract_One year,contract_Two year,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274512826067329,0.00672033471425,0,1,0,0,1,1,0,0,0,0,0,1
0.0,1.0,0.0,0.8950307844930321,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6394462017015198,0.8131038182845078,1,0,0,1,0,0,1,0,0,1,0,0
0.0,0.0,1.0,0.0497519637871241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242341183176102,0.051548345954942,1,0,0,0,1,0,1,0,1,0,0,0
0.0,0.0,0.0,0.1587688878906996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5842092234278714,0.3121925991750935,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.3471906800900553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0737675427917796,0.2843664665334142,0,1,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.3073952537968367,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2445915297949012,0.3357549227365675,0,1,1,0,0,0,1,0,0,0,1,0
0.0,1.0,1.0,0.6497444828057255,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6997506783785938,0.6890966830228967,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.7567855111107402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242341183176102,0.437012175252802,0,1,0,0,1,0,1,0,1,0,0,0
1.0,0.0,0.0,0.7467165703705313,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1606923503272084,0.5431230389584387,1,0,1,0,0,1,0,0,0,1,0,0
1.0,0.0,0.0,0.7765586355295433,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.520300783151618,0.7199151348047036,1,0,1,0,0,0,1,0,0,1,0,0
0.0,1.0,0.0,0.9923125145751528,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8079408631345212,0.9307106724402346,0,1,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.7765586355295433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102554998895081,0.4457963698730243,0,1,0,0,1,0,0,1,0,1,0,0
0.0,1.0,0.0,0.9845657700648542,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5891088532679125,0.8484133391824661,0,1,1,0,0,0,0,1,0,1,0,0
0.0,0.0,0.0,0.5897975123201569,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7650639643205461,0.6656817218272433,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.9035271062199788,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6179711589628897,0.8145208144006408,0,1,1,0,0,1,0,0,0,1,0,0
0.0,1.0,1.0,0.7958718306578962,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3881626526012446,0.6696303072501721,0,1,1,0,0,0,1,0,0,1,0,0
0.0,1.0,0.0,0.187958695105774,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7341432089425612,0.3546112040395311,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0497519637871241,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6257850662315114,0.185187771407605,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.6022053266017849,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.518821132417443,0.6089874717391344,1,0,1,0,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.6263734002286339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247705330705745,0.3886818276970996,1,0,0,0,1,0,1,0,1,0,0,0
0.0,0.0,0.0,0.9767584652509992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018327646290799,0.5288712222135221,0,1,0,0,1,0,0,1,0,1,0,0
0.0,1.0,1.0,0.8513263383141965,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8708059979450531,0.8680540989606179,0,1,0,1,0,0,1,0,0,0,1,0
0.0,1.0,1.0,0.9845657700648542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7147789923423711,0.900276892341126,1,0,1,0,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.4013792551953058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253068592498663,0.2836871502384126,0,1,0,0,1,1,0,0,0,1,0,0
0.0,1.0,0.0,0.8513263383141965,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9200399322826684,0.8809234775989875,1,0,0,1,0,0,1,0,0,0,1,0
0.0,0.0,0.0,0.8864558080665539,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4787834403754019,0.7592643263067593,1,0,1,0,0,0,0,1,0,1,0,0
0.0,0.0,1.0,0.9529594471554486,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4867056760819274,0.7973240661355296,0,1,1,0,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853373607057569,0.0659438705072953,0,1,1,0,0,1,0,0,0,0,1,0
1.0,1.0,1.0,0.577158862668874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2189882358610071,0.4809079397007327,1,0,1,0,0,0,1,0,0,0,1,0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151012977007883,0.00291535963522,0,1,0,0,1,0,1,0,0,0,0,1
0.0,0.0,0.0,0.2149224348532317,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7181699224797004,0.3828050418699394,0,1,0,1,0,1,0,0,0,1,0,0
0.0,1.0,1.0,0.0497519637871241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2741580089901089,0.1285095371426576,0,1,1,0,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.920291677555515,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6267614166492159,0.8236401621071154,1,0,1,0,0,0,0,1,0,1,0,0
1.0,1.0,0.0,0.9448958980460652,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8770291972006684,0.9201842288475616,1,0,0,1,0,0,0,1,0,1,0,0
0.0,0.0,0.0,0.0909403957994292,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1958480787690386,0.1478886072815999,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.2400798774610835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215507081869915,0.2011230128225588,1,0,0,0,1,0,0,1,0,0,0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172525644448461,0.0035882666538328,1,0,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.1267439425207783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5380391621064622,0.2575860383866593,1,0,0,1,0,1,0,0,1,0,0,0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0811670461049977,0.5901724955675461,0,1,0,0,1,0,0,1,0,1,0,0
0.0,0.0,0.0,0.7261920732051075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161771155465649,0.4246387608786566,1,0,0,0,1,0,1,0,0,0,0,1
0.0,0.0,1.0,0.7958718306578962,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4738285712023647,0.7024803357835165,0,1,1,0,0,0,1,0,1,0,0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274512826067329,0.5459919450888467,0,1,0,0,1,0,0,1,0,0,0,1
1.0,1.0,0.0,0.9529594471554486,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.28482961910108,0.7018206536941898,1,0,1,0,0,0,1,0,1,0,0,0
0.0,1.0,0.0,0.6143937700981975,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7612029660050699,0.6946132571605043,0,1,0,1,0,0,1,0,0,0,1,0
0.0,1.0,0.0,0.8053650839901318,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8151537268732665,0.835282337222416,1,0,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.5511379709649509,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7162323628293594,0.6340802451091816,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.8864558080665539,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7756757725827845,0.8771641799768537,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.9923125145751528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279871691908671,0.5485076913039361,0,1,0,0,1,0,1,0,0,0,1,0
0.0,1.0,1.0,0.8513263383141965,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6267614166492159,0.7962796882083897,0,1,0,1,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.5100224772679167,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7583064565220397,0.6404554683570338,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.683456556708244,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7660290333135091,0.7354308564452476,0,1,0,1,0,0,0,1,0,0,0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2700880426885405,0.0631513900218702,1,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.8240415532150858,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7694062077532555,0.8232366346574225,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.9845657700648542,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8990282356417985,0.9710429179648502,1,0,0,1,0,0,1,0,0,1,0,0
1.0,0.0,0.0,0.8602376838401232,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.330376069136483,0.6778277142249418,0,1,1,0,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.6143937700981975,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3826539316694776,0.5713061217448429,0,1,1,0,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.8147539374979358,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8861198013094977,0.8529019124427673,1,0,0,1,0,0,1,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8712848016214145,0.9581008467474296,0,1,0,1,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.0909403957994292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2838140193948212,0.17684497106569,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.7862708497641429,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2476566174842953,0.5905281699451062,1,0,1,0,0,0,0,1,0,0,0,1
0.0,0.0,0.0,0.4182492059464703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129485474907393,0.29951426028906,0,1,0,0,1,0,0,1,0,1,0,0
0.0,1.0,1.0,0.9609567291417404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274512826067329,0.5306847988887433,0,1,0,0,1,0,0,1,0,0,0,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5257242452771337,0.1035571108591643,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.661153324059002,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1606923503272084,0.494333536981727,1,0,1,0,0,1,0,0,0,0,0,1
0.0,1.0,1.0,0.9609567291417404,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3721265992188357,0.7472498525505882,1,0,1,0,0,0,0,1,0,1,0,0
0.0,0.0,0.0,0.36590996542709,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6885885381253907,0.4951741265889317,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.5240280318728455,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3716249442132344,0.5047547000718621,1,0,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0497519637871241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5321299201974511,0.1786684394140865,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.7667314905909031,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3389464482532904,0.6396941814980589,1,0,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.6143937700981975,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6735273203215069,0.66620981999572,1,0,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.3839512352318975,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6876174245384876,0.5094640803301709,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.7958718306578962,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2220664975165516,0.602338568012087,1,0,1,0,0,0,0,1,0,0,0,1
0.0,0.0,0.0,0.1267439425207783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012410126331701,0.1321960409089466,0,1,0,0,1,1,0,0,0,0,0,1
0.0,0.0,1.0,0.7958718306578962,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6150395135003983,0.7513948733859838,0,1,1,0,0,0,1,0,0,1,0,0
0.0,0.0,1.0,0.9119467666736026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161771155465649,0.4856633809370238,0,1,0,0,1,0,0,1,0,0,0,1
0.0,1.0,1.0,0.7567855111107402,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3706215370566127,0.6437606368682406,0,1,1,0,0,0,0,1,0,1,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7302727832203135,0.1291216551040859,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.537727157297909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019402362960857,0.3513309760812783,1,0,0,0,1,0,1,0,0,0,0,1
0.0,1.0,0.0,0.577158862668874,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4390677017333952,0.5798943586678125,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.6381539641543058,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6267614166492159,0.6726447786069859,1,0,0,1,0,0,1,0,1,0,0,0
1.0,0.0,0.0,0.1587688878906996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.583719135482522,0.2917642229853246,1,0,0,1,0,1,0,0,0,1,0,0
1.0,1.0,0.0,0.36590996542709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151012977007883,0.234399172921834,0,1,0,0,1,0,1,0,0,0,0,1
1.0,0.0,0.0,0.0909403957994292,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5886189922876649,0.236151434741524,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.803611291777979,0.9330267090459274,1,0,0,1,0,0,0,1,1,0,0,0
0.0,1.0,0.0,0.8147539374979358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167148859952522,0.4659734899113001,0,1,0,0,1,0,0,1,0,0,1,0
0.0,1.0,1.0,0.8332309387360852,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0700625243067963,0.502979783697115,0,1,0,0,1,0,0,1,0,0,0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.2619403754283946,0.0616336168967188,0,1,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.8053650839901318,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.759754792941058,0.8059629802625132,0,1,0,1,0,0,1,0,0,0,1,0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2863527276412664,0.0661276366543233,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.7467165703705313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151012977007883,0.418504435940322,1,0,0,0,1,0,0,1,1,0,0,0
0.0,1.0,0.0,0.8240415532150858,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.614062124054799,0.7698058539755221,1,0,1,0,0,0,1,0,0,1,0,0
0.0,1.0,1.0,0.1267439425207783,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3328978157535237,0.2278165011089428,1,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.3839512352318975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247705330705745,0.2684975813714992,1,0,0,0,1,0,1,0,0,0,0,1
0.0,0.0,0.0,0.4182492059464703,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.661853725451066,0.518496665192364,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.6381539641543058,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0631722400625749,0.4231805759702254,1,0,0,0,1,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4505041893965466,0.0928730144181002,0,1,1,0,0,1,0,0,0,0,0,1
1.0,1.0,0.0,0.9845657700648542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7249489822311211,0.902170387671044,0,1,1,0,0,0,0,1,0,1,0,0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7326919399305826,0.1293989837948111,0,1,0,1,0,1,0,0,0,1,0,0
0.0,1.0,0.0,0.1587688878906996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5286812295185538,0.2836446117044218,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0748254693219561,0.0201659747629245,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.5100224772679167,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8204407218975849,0.6355986808722583,0,1,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.7667314905909031,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8559550854522621,0.8194743411678657,0,1,0,1,0,1,0,0,1,0,0,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9124027647767324,0.9693191447052104,1,0,0,1,0,0,0,1,0,1,0,0
0.0,0.0,1.0,0.1267439425207783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231610222069409,0.1333852192007295,1,0,0,0,1,1,0,0,0,1,0,0
1.0,0.0,0.0,0.683456556708244,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8856414910406925,0.7768135230121174,1,0,0,1,0,1,0,0,1,0,0,0
1.0,1.0,1.0,0.9529594471554486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6213904240332553,0.8424518256356273,0,1,1,0,0,0,0,1,0,1,0,0
0.0,0.0,0.0,0.4346085497692368,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7084790572810229,0.5616353448577915,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.7051197889498053,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3192698774838435,0.5911800891938889,0,1,1,0,0,1,0,0,0,1,0,0
0.0,1.0,1.0,0.9845657700648542,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0621110790282585,0.5773568626764568,1,0,0,0,1,0,0,1,0,0,0,1
0.0,0.0,0.0,0.1267439425207783,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4738285712023647,0.247505773521146,1,0,1,0,0,1,0,0,0,0,0,1
0.0,1.0,1.0,0.9119467666736026,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.566551588435336,0.8117140799069529,1,0,1,0,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1242430513363854,0.0326292160057625,1,0,1,0,0,1,0,0,1,0,0,0
0.0,1.0,1.0,0.577158862668874,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8242845210628509,0.6826651590778635,0,1,0,1,0,0,1,0,1,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129485474907393,0.0022375694912589,1,0,0,0,1,1,0,0,0,0,1,0
0.0,1.0,1.0,0.7567855111107402,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3926669632364337,0.6480638215668602,1,0,1,0,0,1,0,0,1,0,0,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140251089933381,0.538010427097387,1,0,0,0,1,0,0,1,1,0,0,0
0.0,0.0,0.0,0.36590996542709,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3801487022592882,0.4168607906363242,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.9285636734320704,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6301779678698527,0.8336227329234164,1,0,1,0,0,0,0,1,0,1,0,0
0.0,1.0,1.0,0.920291677555515,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7157479251382728,0.8562829366152501,0,1,0,1,0,0,0,1,0,1,0,0
0.0,0.0,0.0,0.36590996542709,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.631641883411615,0.4765935523079369,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.2861143725768439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777171403279833,0.3239185947262453,0,1,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0909403957994292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0695329449912972,0.0998643713258727,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.0,1.0,0.4504984555118551,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3177540560854905,0.4547386008398424,1,0,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.6497444828057255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5291739736126884,0.6477311967261143,1,0,0,1,0,1,0,0,0,1,0,0
0.0,1.0,1.0,0.8690614787257132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0716508246103761,0.5387735997580964,1,0,0,0,1,0,0,1,0,1,0,0
1.0,1.0,0.0,0.4346085497692368,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3132046377191586,0.4254570985715631,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.3073952537968367,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8002428811597435,0.4824337663440752,1,0,0,1,0,1,0,0,1,0,0,0
0.0,1.0,1.0,0.4182492059464703,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.573912570637653,0.5008468413419703,1,0,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151012977007883,0.00291535963522,0,1,0,0,1,1,0,0,1,0,0,0
0.0,0.0,0.0,0.4659549029553728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013486874963036,0.3124310598561258,1,0,0,0,1,0,1,0,0,0,0,1
0.0,0.0,0.0,0.1587688878906996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6798456540418449,0.3206024410770571,1,0,0,1,0,1,0,0,0,1,0,0
1.0,0.0,0.0,0.4013792551953058,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7674765016934301,0.5446262406858444,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3801487022592882,0.0820644882873378,1,0,1,0,0,1,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5390236937873024,0.1053640902326082,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0497519637871241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177901511316507,0.0415944553255701,0,1,0,0,1,1,0,0,0,1,0,0
0.0,0.0,0.0,0.5511379709649509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012410126331701,0.3529774267424598,0,1,0,0,1,0,1,0,0,0,0,1
0.0,0.0,0.0,0.842324957517367,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.8074598684809821,0.8509724578967759,1,0,0,1,0,0,1,0,0,0,0,1
0.0,0.0,0.0,0.8332309387360852,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4096606872920602,0.7030412517437661,1,0,1,0,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.9367645159985818,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8214017731492571,0.8984312715447572,1,0,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.3471906800900553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231610222069409,0.2517585651956232,1,0,0,0,1,0,0,1,0,0,0,1
0.0,0.0,0.0,0.1267439425207783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306520577893394,0.2552926633256404,1,0,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.1267439425207783,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773459130416626,0.2800366268580997,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,1.0,0.8053650839901318,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5802878810246657,0.7511024509039657,0,1,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0497519637871241,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3258347067725899,0.1535968857589371,1,0,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.7365203006549813,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8573929511589369,0.794128795831606,1,0,0,1,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.0909403957994292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1746795209404447,0.1528956174432829,1,0,1,0,0,1,0,0,0,1,0,0
0.0,1.0,0.0,0.7467165703705313,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.166395452110954,0.5438241751138011,1,0,1,0,0,1,0,0,1,0,0,0
